Agency,Alarm Date,Burn Days,Burn Days (raw),Comments,Cont Date,Fire Name,Fire Num,Inc Num,State,Unit Id,Year,C Method,Cause,Geometry Wildfire,Gis Acres,Objectid,Objective,Report Ac,SHAPE Area,SHAPE Length
CDF,5/22/2005 12:00:00 AM,1,1,,5/23/2005 12:00:00 AM,HIGHWAY,00000700,00042924,CA,RRU,2005,6,3,MultiPolygon,48.304184,22375,1,50,1.905911160e-05,0.030463006
CDF,9/4/2005 12:00:00 AM,0,0,,9/4/2005 12:00:00 AM,IDYLLWILD,00001398,00074510,CA,RRU,2005,6,14,MultiPolygon,45.283649,22376,1,65,1.786329707e-05,0.022845394
CDF,5/4/2005 12:00:00 AM,0,0,,5/4/2005 12:00:00 AM,INDIAN,00000607,00037367,CA,RRU,2005,6,7,MultiPolygon,20.010059,22377,1,25,7.897054896e-06,0.022294022
CDF,9/9/2005 12:00:00 AM,0,0,,9/9/2005 12:00:00 AM,INDIAN 2,00001441,00075965,CA,RRU,2005,2,4,MultiPolygon,188.74519,22378,1,190,7.453672704e-05,0.046541290
CDF,4/20/2005 12:00:00 AM,0,0,,4/20/2005 12:00:00 AM,KNOLL,00000532,00033134,CA,RRU,2005,6,2,MultiPolygon,19.574554,22379,1,50,7.718794917e-06,0.012073986
CDF,5/21/2005 12:00:00 AM,0,0,,5/21/2005 12:00:00 AM,REDLANDS,00000687,00042458,CA,RRU,2005,6,9,MultiPolygon,13.545725,22380,1,15,5.347938414e-06,0.011311320
CDF,7/26/2005 12:00:00 AM,1,1,,7/27/2005 12:00:00 AM,ROCK,00001188,00062519,CA,RRU,2005,6,1,MultiPolygon,99.376633,22381,1,8,3.899287909e-05,0.027371369
CDF,9/28/2005 12:00:00 AM,0,0,,9/28/2005 12:00:00 AM,SAN TIMOTEO,00001534,00081558,CA,RRU,2005,2,2,MultiPolygon,1014.6405,22382,1,1100,0.000400578,0.105328040
CDF,5/18/2005 12:00:00 AM,0,0,,5/18/2005 12:00:00 AM,SANTA,00000669,00041648,CA,RRU,2005,6,9,MultiPolygon,2.3316519,22383,1,3,9.184714310e-07,0.004745889
CDF,4/9/2005 12:00:00 AM,0,0,,4/9/2005 12:00:00 AM,SLOPE,00000474,00030196,CA,RRU,2005,6,14,MultiPolygon,12.995436,22384,1,3,5.122997993e-06,0.011091555
CDF,7/1/2005 12:00:00 AM,0,0,,7/1/2005 12:00:00 AM,WARREN,00000985,00054718,CA,RRU,2005,6,2,MultiPolygon,72.730186,22385,1,75,2.865116431e-05,0.023602821
CDF,10/5/2005 12:00:00 AM,2,2,,10/7/2005 12:00:00 AM,WOODHOUSE,00001573,00083672,CA,RRU,2005,2,6,MultiPolygon,6532.9731,22386,1,6500,0.002578648,0.272580008
BIA,6/22/2005 12:00:00 AM,2,2,,6/24/2005 12:00:00 AM,SOBOBA,00000901,00052091,CA,RRU,2005,2,9,MultiPolygon,2076.4578,22387,1,2000,0.000818292,0.167060192
CDF,6/21/2005 12:00:00 AM,0,0,,6/21/2005 12:00:00 AM,HWY 4 #3,00000356,00004717,CA,TCU,2005,1,10,MultiPolygon,62.592125,22388,1,70,2.596107251e-05,0.034809535
CDF,6/25/2005 12:00:00 AM,0,0,,6/25/2005 12:00:00 AM,PG&E #7,00000373,00004866,CA,TCU,2005,1,11,MultiPolygon,58.807484,22389,1,59,2.448676205e-05,0.027958975
CDF,8/23/2005 12:00:00 AM,1,1,,8/24/2005 12:00:00 AM,BROWN,00000305,00006365,CA,SHU,2005,7,14,MultiPolygon,162.55251,22390,1,165,7.045061008e-05,0.039840915
CDF,8/24/2005 12:00:00 AM,0,0,,8/24/2005 12:00:00 AM,SHOSHONI,00000306,00006397,CA,SHU,2005,6,5,MultiPolygon,37.797283,22391,1,36,1.636109506e-05,0.016278764
CDF,5/15/2005 12:00:00 AM,0,0,,5/15/2005 12:00:00 AM,BORDER#6,00000215,00003439,CA,MVU,2005,1,19,MultiPolygon,34.672874,22392,1,40,1.348222362e-05,0.017767940
USF,,,,,, ,00000002,00000000,CA,SNF,1960,,1,MultiPolygon,78.972496,22418,1,,3.230731112e-05,0.023909215
USF,,,,,, ,00005318,00000000,CA,INF,1960,,9,MultiPolygon,2423.0735,22419,1,,0.000994815,0.182067849
CDF,8/2/1970 12:00:00 AM,,,,,HOWELL,00000558,00000000,CA,RRU,1970,,14,MultiPolygon,1745.9016,22424,1,,0.000689501,0.268019203
CDF,11/13/1970 12:00:00 AM,,,,,JORDAN (ROADSIDE #70),00000882,00000000,CA,RRU,1970,,14,MultiPolygon,539.87451,22425,1,,0.000213118,0.076169148
CDF,5/14/1970 12:00:00 AM,,,,,JURUPA (RAILROAD #16),00000272,00000000,CA,RRU,1970,,14,MultiPolygon,1157.0262,22426,1,,0.000456881,0.116450256
CDF,11/12/1970 12:00:00 AM,,,,,RECHE,00000563,00000000,CA,RRU,1970,,14,MultiPolygon,3864.4709,22427,1,,0.001526224,0.336502541
CDF,6/30/1970 12:00:00 AM,,,,,SPRINGS,00000431,00000000,CA,RRU,1970,,14,MultiPolygon,444.8324,22428,1,,0.000175667,0.074281230
CDF,5/2/1970 12:00:00 AM,,,,,TERRACE HILL,00000232,00000000,CA,RRU,1970,,14,MultiPolygon,1847.6215,22429,1,,0.000727672,0.260409921
CDF,5/31/1970 12:00:00 AM,,,,,VIRGINIA,00000330,00000000,CA,RRU,1970,,14,MultiPolygon,1737.2657,22430,1,,0.000685479,0.163006235
CCO,9/25/1970 12:00:00 AM,,,,,EL TORO,00000507,00000000,CA,ORC,1970,,14,MultiPolygon,412.77283,22431,1,,0.000162350,0.058998964
CCO,9/25/1970 12:00:00 AM,,,,,TONNER,00000508,00000000,CA,ORC,1970,,14,MultiPolygon,64.899155,22432,1,,2.560962414e-05,0.018993776
CCO,8/2/1970 12:00:00 AM,,,,,POPLAR,00000008,00000000,CA,VNC,1970,,9,MultiPolygon,1420.9221,22433,1,,0.000565182,0.132856625
CCO,11/13/1970 12:00:00 AM,,,,,WILEY,00000000,00000000,CA,VNC,1970,,14,MultiPolygon,448.6109,22434,1,,0.000177931,0.061268263
CCO,9/25/1970 12:00:00 AM,,,,,FOOTHILL,00000000,00000000,CA,VNC,1970,,14,MultiPolygon,4730.0518,22435,1,,0.001874431,0.379148086
CDF,5/3/2004 12:00:00 AM,0,0,,5/3/2004 12:00:00 AM,SCHOOL,00000685,00035567,CA,RRU,2004,8,14,MultiPolygon,359.10831,22436,1,377,0.000140966,0.059631801
USF,9/1/1979 12:00:00 AM,4,4,,9/5/1979 12:00:00 AM,NACIMIENTO,00000050,00000000,CA,LPF,1979,8,7,MultiPolygon,6069.8823,22443,1,5371,0.002455350,0.312559646
USF,,,,,, ,00000007,00000000,CA,LPF,1979,,9,MultiPolygon,573.29181,22444,1,,0.000231783,0.069239274
CDF,8/30/1979 12:00:00 AM,,,,,FREEMAN FLAT,00000429,00001540,CA,BEU,1979,,14,MultiPolygon,1345.5481,22445,1,,0.000545409,0.091147940
CDF,8/3/1979 12:00:00 AM,,,,,HERNANDEZ,00000338,00001285,CA,BEU,1979,,14,MultiPolygon,680.9234,22446,1,,0.000292733,0.101634958
CCO,9/13/1979 12:00:00 AM,,,,,MONTE FIRE/USFS,00000136,00031000,CA,LAC,1979,,14,MultiPolygon,2105.8826,22447,1,,0.000834865,0.210960514
CCO,12/12/1979 12:00:00 AM,,,,,PLACERITA FIRE,00023110,00318081,CA,LAC,1979,,14,MultiPolygon,816.84387,22448,1,,0.000323971,0.111962639
CDF,6/11/1990 12:00:00 AM,,,,,BUTTE PG&E #24,00000693,00004325,CA,AEU,1990,,14,MultiPolygon,692.3407,22449,1,,0.000288688,0.088909141
CDF,10/13/1990 12:00:00 AM,,,,,BAYLES,00011056,00006329,CA,BTU,1990,,5,MultiPolygon,341.17993,22450,1,,0.000144499,0.047437888
CDF,10/5/1990 12:00:00 AM,,,,,MIDWAY,00011000,00006067,CA,BTU,1990,,5,MultiPolygon,541.8443,22451,1,,0.000229523,0.062299266
CDF,6/8/1990 12:00:00 AM,,,,,WILD,00010460,00003122,CA,BTU,1990,,9,MultiPolygon,30.025288,22452,1,,1.271908418e-05,0.025900791
CDF,6/8/1990 12:00:00 AM,,,,,WILD,00010389,00002652,CA,BTU,1990,,2,MultiPolygon,256.80942,22453,1,,0.000108804,0.043880155
USF,,,,,, ,00000005,00000000,CA,LPF,1990,,9,MultiPolygon,474.73273,22454,1,,0.000189009,0.065140723
USF,,,,,, ,00000200,00000000,CA,LPF,1990,,14,MultiPolygon,217.73555,22455,1,,8.667901305e-05,0.049145596
CCO,10/8/1990 12:00:00 AM,,,,,SOUTH MOUNTAIN,00000000,00000000,CA,VNC,1990,,14,MultiPolygon,734.5658,22456,1,,0.000291258,0.117915549
CCO,7/5/1990 12:00:00 AM,,,,,SAPRA,00000000,00000000,CA,VNC,1990,,14,MultiPolygon,127.80111,22457,1,,5.058835058e-05,0.032296971
CCO,10/9/1990 12:00:00 AM,,,,,SHIELLS,00000000,00000000,CA,VNC,1990,,14,MultiPolygon,403.23773,22458,1,,0.000159941,0.078937861
CCO,6/23/1990 12:00:00 AM,,,,,POLE,00000000,00000000,CA,VNC,1990,,14,MultiPolygon,257.20486,22459,1,,0.000102059,0.048221756
CDF,8/8/1990 12:00:00 AM,,,,,DEVIL,00000498,00004325,CA,SHU,1990,,1,MultiPolygon,491.9942,22460,1,,0.000213578,0.079653224
CDF,,,,,,SIBLEY #2,00000221,00002546,CA,SCU,1998,,7,MultiPolygon,200.035,22461,1,,8.287400782e-05,0.057487321
CDF,,,,,,GREENRIDGE #6,00000192,00002360,CA,SCU,1998,,11,MultiPolygon,1388.1749,22462,1,,0.000574928,0.137769535
USF,8/22/1966 12:00:00 AM,,,,,BLAKE,00400097,00000000,CA,SRF,1966,,1,MultiPolygon,20.313738,22463,1,,8.745944367e-06,0.010642052
USF,9/5/1966 12:00:00 AM,,,,,INDIAN RIDGE,00000148,00000000,CA,KNF,1966,,7,MultiPolygon,11743.677,22464,1,,0.005153054,0.417672527
USF,10/23/1966 12:00:00 AM,,,,,HELLS FIRE,00000168,00000000,CA,KNF,1966,,3,MultiPolygon,12.775239,22465,1,,5.609857911e-06,0.011964977
USF,8/7/1966 12:00:00 AM,,,,,ROUND,00000017,00000000,CA,MNF,1966,,4,MultiPolygon,20864.25,22466,1,,0.008818972,0.468176000
CCO,7/15/1982 12:00:00 AM,,,,,OAK MANOR,00000013,00000931,CA,MRN,1982,,14,MultiPolygon,70.301788,22471,1,,2.918436850e-05,0.027895560
CCO,10/10/1982 12:00:00 AM,,,,,ALEXANDER,00000050,00001364,CA,MRN,1982,,14,MultiPolygon,79.678032,22472,1,,3.318813232e-05,0.037314801
CCO,10/30/1973 12:00:00 AM,,,,,TRIPPET FIRE,00000998,00312036,CA,LAC,1973,,14,MultiPolygon,2831.4016,22473,1,,0.001118932,0.218973493
CCO,6/22/1973 12:00:00 AM,,,,,CRENSHAW FIRE,00000682,00313025,CA,LAC,1973,,14,MultiPolygon,929.11127,22474,1,,0.000365868,0.240016460
CCO,8/6/1973 12:00:00 AM,,,,, ,00000000,00000000,CA,LAC,1973,,14,MultiPolygon,8.9207201,22475,1,,3.529942656e-06,0.008085911
CCO,10/31/1973 12:00:00 AM,,,,, ,00000000,00000000,CA,LAC,1973,,14,MultiPolygon,38.166264,22476,1,,1.509424928e-05,0.020023990
CCO,7/9/1973 12:00:00 AM,,,,, ,00000000,00000000,CA,LAC,1973,,14,MultiPolygon,9.455327,22477,1,,3.725294444e-06,0.008302740
CCO,6/22/1973 12:00:00 AM,,,,, ,00000000,00000000,CA,LAC,1973,,14,MultiPolygon,0.1744398,22478,1,,6.869014586e-08,0.001012586
CDF,8/1/1977 12:00:00 AM,,,,,LIGHTNING SERIES #2,00000228,00000000,CA,HUU,1977,,14,MultiPolygon,70.75296,22479,1,,3.033886924e-05,0.027618668
CDF,8/1/1977 12:00:00 AM,,,,,LIGHTNING SERIES #2,00000231,00000000,CA,HUU,1977,,14,MultiPolygon,937.90894,22480,1,,0.000401975,0.104540777
CDF,8/1/1977 12:00:00 AM,,,,,LIGHTNING SERIES #2,00000232,00000000,CA,HUU,1977,,14,MultiPolygon,114.19528,22481,1,,4.891487645e-05,0.027410848
CDF,8/1/1977 12:00:00 AM,,,,,LIGHTNING SERIES #2,00000239,00000000,CA,HUU,1977,,14,MultiPolygon,65.123192,22482,1,,2.784893890e-05,0.024430701
CDF,,,,,,MITCHELL CANYON,00000000,00000000,CA,SCU,1977,,14,MultiPolygon,4859.0127,22483,1,,0.002014038,0.205309655
,4/30/2015 12:00:00 AM,0,0,Cause = brush clearance,4/30/2015 12:00:00 AM,POTRERO 1,,,CA,,2015,,,MultiPolygon,,41024,,,1.085564289e-06,0.004614504
,7/3/2015 12:00:00 AM,0,0,"Cause undet, maybe mower?",7/3/2015 12:00:00 AM,COUNTRY CLUB,,,CA,,2015,,,MultiPolygon,,41026,,,3.714417042e-08,0.000688660
,4/6/2015 12:00:00 AM,0,0,Derrek reported,4/6/2015 12:00:00 AM,TOPANGA CYN,,,CA,,2015,,,MultiPolygon,,41022,,,6.011869386e-08,0.000876067
,3/13/2015 12:00:00 AM,0,0,High LFM and dry wind. Fire behavior sluggish but a 25m spot occurred,3/13/2015 12:00:00 AM,TUNA,,,CA,,2015,,,MultiPolygon,,41023,,,4.678650546e-07,0.002975921
,6/4/2015 12:00:00 AM,0,0,Undetermined roadside start presumed human.,6/4/2015 12:00:00 AM,118 FWY,,,CA,,2015,,,MultiPolygon,,41027,,,1.599684823e-06,0.004515853
BLM,9/2/2006 12:00:00 AM,,, ,,MARSHES,00000000,00003152,CA,CCD,2006,,5,MultiPolygon,14.915463,24760,,,6.170655408e-06,0.011450586
CDF,,,,,, ,00000000,00000000,CA,SNU,1959,,14,MultiPolygon,2898.3643,37454,,,0.001214180,0.195105668
CDF,,,,,, ,00000000,00000000,CA,SNU,1959,,14,MultiPolygon,1122.2374,37466,,,0.000469633,0.094294401
CDF,,,,,, ,00000000,00000000,CA,SNU,1960,,14,MultiPolygon,1199.4482,37429,,,0.000502227,0.098317820
CDF,,,,,, ,00000000,00000000,CA,SNU,1964,,14,MultiPolygon,2603.1421,36149,,,0.001086570,0.130629745
CDF,,,,,, ,00000000,00000000,CA,SNU,1988,,14,MultiPolygon,11380.362,36155,,,0.004774118,0.304827769
NPS,12/8/1994 12:00:00 AM,5,5,,12/13/1994 12:00:00 AM,CHINESE (CHINA PINES SLOPOVER),,,CA,CNP,1994,,,MultiPolygon,160.15126,40691,,250,6.325851951e-05,0.036702415
USF,,,,,,COLEVILLE,00000032,,CA,TOI,1996,,,MultiPolygon,2581.458,31395,,,0.001080050,0.190807989
USF,8/30/1990 12:00:00 AM,3,3,,9/2/1990 12:00:00 AM,SAVAGE,00000209,00000000,CA,SNF,1990,,9,MultiPolygon,1942.0385,37998,,1770,0.000802242,0.138109036
USF,8/14/2015 12:00:00 AM,78,78,IR heat perimeter; WFDSS,10/31/2015 12:00:00 AM,WALKER,00000033,001319,CA,INF,2015,,9,MultiPolygon,3815.8857,40977,,3676,0.001581856,0.337269294
BLM,9/24/2006 12:00:00 AM,0,0, ,9/24/2006 12:00:00 AM,JACK,00000000,00009230,CA,CDD,2006,1,9,MultiPolygon,22.414812,23937,,20,8.842996133e-06,0.018144184
CDF,7/28/2008 12:00:00 AM,1,1,Grass and brush mix with 1 structure and several outbuildings,7/29/2008 12:00:00 AM,LOOKOUT FIRE,,003409,CA,LMU,2008,1,14,MultiPolygon,14.404425,38043,,,6.258623959e-06,0.013929395
CDF,6/12/2014 12:00:00 AM,0,0,,6/12/2014 12:00:00 AM,MONUMENT,,013004,CA,NEU,2014,1,14,MultiPolygon,9.8136292,39852,,10,4.142821750e-06,0.010283425
FWS,8/6/2006 12:00:00 AM,3,3,Previous year.  UNIT ID: CLR  fire num? C3QX,8/9/2006 12:00:00 AM,WILDLIFE,,,CA,CLR,2006,1,1,MultiPolygon,158.07703,39845,,158,6.941943491e-05,0.098669658
FWS,6/1/2007 12:00:00 AM,1,1,Previous year DG4V  UNIT ID: CLR,6/2/2007 12:00:00 AM,CLEAR,,,CA,CLR,2007,1,1,MultiPolygon,25.681778,39846,,26,1.126436919e-05,0.030818460
FWS,9/20/2013 12:00:00 AM,4,4,"Better perimeter, corrects name/unit; UNIT ID: HPR  fire num? HZY8 ",9/24/2013 12:00:00 AM,SANCTUARY,,,CA,HPR,2013,1,9,MultiPolygon,24.568115,39834,,24,9.754348241e-06,0.016234422
FWS,7/6/2007 12:00:00 AM,0,0, DNJ4 Previous year.  UNIT ID: TNR,7/6/2007 12:00:00 AM,MILLAR,,,CA,TNR,2007,1,14,MultiPolygon,13.302117,39838,,13,5.178699902e-06,0.020153161
FWS,5/26/2013 12:00:00 AM,2,2,Previous year HH1X  UNIT ID: LUR,5/28/2013 12:00:00 AM,FREMONT,,,CA,LUR,2013,1,14,MultiPolygon,431.19864,39831,,432,0.000177340,0.060549970
FWS,7/29/2013 12:00:00 AM,0,0,HS4E Previous year.  UNIT ID: TNR,7/29/2013 12:00:00 AM,MIGUEL,,,CA,TNR,2013,1,14,MultiPolygon,44.054123,39839,,44,1.714048226e-05,0.022896742
NPS,7/1/2014 12:00:00 AM,12,12,,7/13/2014 12:00:00 AM,CALDWELL,327,327,CA,BNP,2014,1,1,MultiPolygon,11.163079,40683,,11.163079262,4.887962369e-06,0.011986064
NPS,7/24/2014 12:00:00 AM,69,69,210,10/1/2014 12:00:00 AM,CENTER PEAK,210,210,CA,KNP,2014,1,1,MultiPolygon,0.21086967,40603,,0.210869670,8.607539199e-08,0.002033974
NPS,8/11/2014 12:00:00 AM,84,84,235,11/3/2014 12:00:00 AM,KERN,235,235,CA,KNP,2014,1,1,MultiPolygon,14.008651,40684,,14.008650780,5.698001157e-06,0.011889926
NPS,9/21/2014 12:00:00 AM,43,43,276,11/3/2014 12:00:00 AM,REDWOOD,276,276,CA,KNP,2014,1,1,MultiPolygon,5.5303512,40605,,5.530351162,2.255903323e-06,0.009457298
NPS,7/20/2014 12:00:00 AM,5,5,Managed Lightning Ignited,7/25/2014 12:00:00 AM,LOOKOUT,73,73,CA,YNP,2014,1,1,MultiPolygon,0.10076892,40676,,0.100768916,4.161520121e-08,0.000731708
NPS,7/20/2014 12:00:00 AM,5,5,Managed Lightning Ignited,7/25/2014 12:00:00 AM,FALLS,76,76,CA,YNP,2014,1,1,MultiPolygon,0.10077955,40679,,0.100779548,4.166184034e-08,0.000732183
NPS,7/20/2014 12:00:00 AM,5,5,Managed Lightning Ignited,7/25/2014 12:00:00 AM,GIBSON,77,77,CA,YNP,2014,1,1,MultiPolygon,0.10078008,40680,,0.100780085,4.166309776e-08,0.000732196
NPS,8/7/2014 12:00:00 AM,85,85,Managed Lightning Ignited,10/31/2014 12:00:00 AM,SNOW,102,102,CA,YNP,2014,1,1,MultiPolygon,0.10079031,40633,,0.100790314,4.173958645e-08,0.000732979
NPS,7/16/2014 12:00:00 AM,4,4,Managed Lightning Ignited,7/20/2014 12:00:00 AM,WOLF,59,59,CA,YNP,2014,1,1,MultiPolygon,0.10079504,40663,,0.100795038,4.159504563e-08,0.000731483
NPS,7/14/2014 12:00:00 AM,14,14,Managed Lightning Ignited,7/28/2014 12:00:00 AM,LUKENS,49,49,CA,YNP,2014,1,1,MultiPolygon,0.1007975,40659,,0.100797497,4.159505930e-08,0.000731481
NPS,7/20/2014 12:00:00 AM,5,5,Managed Lightning Ignited,7/25/2014 12:00:00 AM,MCGURK,72,72,CA,YNP,2014,1,1,MultiPolygon,0.10080109,40669,,0.100801088,4.150398834e-08,0.000730537
NPS,7/19/2014 12:00:00 AM,1,1,Managed Lightning Ignited,7/20/2014 12:00:00 AM,COYOTE,65,65,CA,YNP,2014,1,1,MultiPolygon,0.1008057,40664,,0.100805700,4.157327902e-08,0.000731251
NPS,7/20/2014 12:00:00 AM,5,5,Managed Lightning Ignited,7/25/2014 12:00:00 AM,ROYAL,68,68,CA,YNP,2014,1,1,MultiPolygon,0.10081404,40666,,0.100814044,4.145081792e-08,0.000729979
NPS,7/20/2014 12:00:00 AM,5,5,Managed Lightning Ignited,7/25/2014 12:00:00 AM,OTTOWAY,71,71,CA,YNP,2014,1,1,MultiPolygon,0.10081555,40678,,0.100815549,4.148589220e-08,0.000730341
NPS,7/20/2014 12:00:00 AM,5,5,Managed Lightning Ignited,7/25/2014 12:00:00 AM,RED,69,69,CA,YNP,2014,1,1,MultiPolygon,0.10081868,40667,,0.100818679,4.149386333e-08,0.000730422
NPS,7/16/2014 12:00:00 AM,4,4,Managed Lightning Ignited,7/20/2014 12:00:00 AM,MORAINE,58,58,CA,YNP,2014,1,1,MultiPolygon,0.10082213,40662,,0.100822128,4.146644461e-08,0.000730136
NPS,8/1/2014 12:00:00 AM,1,1,Managed Lightning Ignited,8/2/2014 12:00:00 AM,EVELYN,91,91,CA,YNP,2014,1,1,MultiPolygon,0.10082608,40628,,0.100826077,4.157948625e-08,0.000731303
NPS,7/20/2014 12:00:00 AM,103,103,Managed Lightning Ignited,10/31/2014 12:00:00 AM,DOUBLE ROCK,118,118,CA,YNP,2014,1,1,MultiPolygon,1.0073342,40640,,1.007334232,4.169101944e-07,0.002314670
NPS,7/20/2014 12:00:00 AM,18,18,Managed Lightning Ignited,8/7/2014 12:00:00 AM,ELBOW,78,78,CA,YNP,2014,1,1,MultiPolygon,1.0074815,40681,,1.007481456,4.172409511e-07,0.002315720
NPS,7/20/2014 12:00:00 AM,5,5,Managed Lightning Ignited,7/25/2014 12:00:00 AM,WAPAMA,74,74,CA,YNP,2014,1,1,MultiPolygon,1.468078,40677,,1.468078017,6.083933297e-07,0.002795982
NPS,7/15/2014 12:00:00 AM,108,108,Managed Lightning Ignited,10/31/2014 12:00:00 AM,LEMBERT,55,55,CA,YNP,2014,1,1,MultiPolygon,4.4439116,40651,,4.443911552,1.841862070e-06,0.008622721
NPS,7/15/2015 12:00:00 AM,3,-257,Managed Lightning Ignited,10/31/2014 12:00:00 AM,CATHEDRAL,54,54,CA,YNP,2014,1,1,MultiPolygon,19.058039,40675,,19.058038712,7.896596023e-06,0.017004823
NPS,7/16/2015 12:00:00 AM,3,-292,Managed Lightning Ignited,9/27/2014 12:00:00 AM,DARK HOLE,57,57,CA,YNP,2014,1,1,MultiPolygon,1076.4792,40670,,1076.479248047,0.000445750,0.118971426
NPS,9/9/2014 12:00:00 AM,1,1,Suppressed Lightning Ignited,9/10/2014 12:00:00 AM,ELEANOR,115,115,CA,YNP,2014,1,1,MultiPolygon,0.10076506,40639,,0.100765064,4.164977779e-08,0.000732068
NPS,7/14/2014 12:00:00 AM,2,2,Suppressed Lightning Ignited,7/16/2014 12:00:00 AM,ASPEN,50,50,CA,YNP,2014,1,1,MultiPolygon,0.1007821,40660,,0.100782096,4.156664569e-08,0.000731198
NPS,7/20/2014 12:00:00 AM,5,5,Suppressed Lightning Ignited,7/25/2014 12:00:00 AM,SMOKEY,79,79,CA,YNP,2014,1,1,MultiPolygon,0.10078863,40682,,0.100788631,4.157177270e-08,0.000731246
NPS,8/8/2014 12:00:00 AM,1,1,Suppressed Lightning Ignited,8/9/2014 12:00:00 AM,GRANITE,95,95,CA,YNP,2014,1,1,MultiPolygon,0.10079931,40632,,0.100799307,4.157266056e-08,0.000731249
NPS,8/7/2014 12:00:00 AM,1,1,Suppressed Lightning Ignited,8/8/2014 12:00:00 AM,CAMPGROUND,94,94,CA,YNP,2014,1,1,MultiPolygon,0.1008004,40631,,0.100800395,4.158378636e-08,0.000731363
NPS,8/7/2014 12:00:00 AM,1,1,Suppressed Lightning Ignited,8/8/2014 12:00:00 AM,CREEK,93,93,CA,YNP,2014,1,1,MultiPolygon,0.10080103,40630,,0.100801028,4.157385762e-08,0.000731260
NPS,7/20/2014 12:00:00 AM,3,3,Suppressed Lightning Ignited,7/23/2014 12:00:00 AM,HOOVER,70,70,CA,YNP,2014,1,1,MultiPolygon,0.10081401,40668,,0.100814015,4.148672365e-08,0.000730351
NPS,7/20/2014 12:00:00 AM,1,1,Suppressed Lightning Ignited,7/21/2014 12:00:00 AM,BUCK,67,67,CA,YNP,2014,1,1,MultiPolygon,0.1008167,40665,,0.100816697,4.143069322e-08,0.000729769
NPS,7/20/2014 12:00:00 AM,6,6,Suppressed Lightning Ignited,7/26/2014 12:00:00 AM,DEEP,80,80,CA,YNP,2014,1,1,MultiPolygon,0.24825177,40625,,0.248251766,1.025856380e-07,0.001148891
NPS,7/20/2014 12:00:00 AM,11,11,Suppressed Lightning Ignited,7/31/2014 12:00:00 AM,MCSWAIN,87,87,CA,YNP,2014,1,1,MultiPolygon,0.24826859,40627,,0.248268589,1.024868151e-07,0.001148233
NPS,7/15/2014 12:00:00 AM,11,11,Suppressed Lightning Ignited,7/26/2014 12:00:00 AM,RANCHERIA,62,62,CA,YNP,2014,1,1,MultiPolygon,1.5973279,40654,,1.597327948,6.629085662e-07,0.003910146
NPS,8/8/2014 12:00:00 AM,2,2,Suppressed Lightning Ignited,8/10/2014 12:00:00 AM,HAZEL,96,96,CA,YNP,2014,1,1,MultiPolygon,2.0746813,40653,,2.074681282,8.586589099e-07,0.005337558
NPS,7/20/2014 12:00:00 AM,9,9,Suppressed Lightning Ignited,7/29/2014 12:00:00 AM,CRANE,81,81,CA,YNP,2014,1,1,MultiPolygon,2.2704802,40652,,2.270480156,9.397889336e-07,0.005728940
NPS,7/20/2014 12:00:00 AM,1,1,Suppressed Lightning Ignited,7/21/2014 12:00:00 AM,WOODLOT,66,66,CA,YNP,2014,1,1,MultiPolygon,3.2548769,40650,,3.254876852,1.345274184e-06,0.005978541
NPS,7/14/2014 12:00:00 AM,11,11,Suppressed Lightning Ignited,7/25/2014 12:00:00 AM,MORRISON,52,52,CA,YNP,2014,1,1,MultiPolygon,5.0136847,40661,,5.013684750,2.077543248e-06,0.005164888
NPS,7/15/2014 12:00:00 AM,111,111,Suppressed Lightning Ignited,11/3/2014 12:00:00 AM,STARR KING,53,53,CA,YNP,2014,1,1,MultiPolygon,10.187244,40674,,10.187244415,4.213006039e-06,0.009189649
NPS,7/20/2014 12:00:00 AM,106,106,Suppressed Lightning Ignited,11/3/2014 12:00:00 AM,MEADOW,101,101,CA,YNP,2014,1,1,MultiPolygon,4774.4697,40672,,4774.469726563,0.001975214,0.361920968
NPS,10/31/2015 12:00:00 AM,30,30,Managed Lightning Ignited,11/30/2015 12:00:00 AM,MONO,140,140,CA,YNP,2015,1,1,MultiPolygon,0.10080937,40997,,0.100809376,4.149506690e-08,0.000730440
NPS,7/23/1999 12:00:00 AM,0,0,Ignit pt moved from SACS record 670m per NPS-CHIS ground GPS perimeter,7/23/1999 12:00:00 AM,SCORPION,00009907,00000000,CA,CNP,1999,1,2,MultiPolygon,6.5506482,40098,,8,2.588374490e-06,0.007740811
NPS,10/18/2014 12:00:00 AM,1,1,Suppressed Human Caused,10/19/2014 12:00:00 AM,POINT,128,128,CA,YNP,2014,1,3,MultiPolygon,0.1008025,40645,,0.100802496,4.154025773e-08,0.000730912
NPS,9/1/2014 12:00:00 AM,1,1,Suppressed Human Caused,9/2/2014 12:00:00 AM,CARABINER,112,112,CA,YNP,2014,1,3,MultiPolygon,0.10080566,40636,,0.100805663,4.153654893e-08,0.000730871
NPS,8/2/2014 12:00:00 AM,60,60,227,10/1/2014 12:00:00 AM,LOWER TENT MDW,227,227,CA,KNP,2014,1,4,MultiPolygon,7.9947186,40604,,7.994718552,3.267783893e-06,0.014200810
NPS,10/22/2014 12:00:00 AM,13,13,289,11/4/2014 12:00:00 AM,BUBBS CREEK,289,289,CA,KNP,2014,1,4,MultiPolygon,0.50392318,40606,,0.503923178,2.058021042e-07,0.002815607
